3.500 E 964.9090 MoV Molybdenum
3.600 E 968.3420 MoV Molybdenum
2.000 E 968.5090 MoV Molybdenum
15.000 C 971.6990 MoV Molybdenum
16.000 C 983.8260 MoV Molybdenum
10.600 C 985.9500 MoV Molybdenum
46.000  995.8110 MoVI Molybdenum
0.900 E 996.8340 MoV Molybdenum
6.000 D 997.9330 MoV Molybdenum
21.000 C 998.5560 MoV Molybdenum
2.100 E 1004.1070 MoV Molybdenum
17.000 C 1009.3440 MoV Molybdenum
1.800  1011.1840 MoVI Molybdenum
6.500 C 1011.8910 MoV Molybdenum
7.800 C 1013.5470 MoV Molybdenum
1.700 E 1017.6910 MoV Molybdenum
3.460  1019.7430 MoVI Molybdenum
3.380  1019.7430 MoVI Molybdenum
4.700 D 1021.9920 MoV Molybdenum
13.000 C 1024.7410 MoV Molybdenum
5.000 E 1025.5460 MoV Molybdenum
1.850  1029.5650 MoVI Molybdenum
4.000 E 1030.2210 MoV Molybdenum
1.000 E 1031.1660 MoV Molybdenum
0.390 E 1032.8510 MoV Molybdenum
1.500 E 1035.0570 MoV Molybdenum
48.700  1038.6420 MoVI Molybdenum
7.920  1047.1840 MoVI Molybdenum
7.000 C 1050.5800 MoV Molybdenum
9.100 C 1052.7610 MoV Molybdenum
3.000 E 1056.9940 MoV Molybdenum
0.770 B 1059.3020 MoV Molybdenum
14.000 C 1059.7870 MoV Molybdenum
0.800 E 1063.5700 MoV Molybdenum
1.100 E 1068.2770 MoV Molybdenum
12.100 B 1072.8060 MoV Molybdenum
36.000 C 1072.9690 MoV Molybdenum
1.300 E 1075.5610 MoV Molybdenum
9.000 C 1077.6290 MoV Molybdenum
1.500 E 1078.0620 MoV Molybdenum
10.000 C 1079.6190 MoV Molybdenum
4.200 C 1083.0980 MoV Molybdenum
2.500 C 1084.2290 MoV Molybdenum
2.300 E 1089.8250 MoV Molybdenum
10.600 C 1091.4740 MoV Molybdenum
0.800 E 1095.1980 MoV Molybdenum
3.200 E 1099.9320 MoV Molybdenum
13.000 C 1101.5290 MoV Molybdenum
2.100 E 1101.6880 MoV Molybdenum
3.800 D 1101.9090 MoV Molybdenum
8.800 C 1106.4770 MoV Molybdenum
0.130 E 1108.1510 MoV Molybdenum
11.200 C 1109.2220 MoV Molybdenum
3.500 D 1110.520 MoV Molybdenum
3.000 C 1111.6810 MoV Molybdenum
7.700 C 1112.8360 MoV Molybdenum
6.900 C 1113.6980 MoV Molybdenum
19.000 C 1116.2140 MoV Molybdenum
2.900 E 1117.1800 MoV Molybdenum
7.800 C 1120.7930 MoV Molybdenum
4.300 C 1121.4220 MoV Molybdenum
2.300 C 1122.520 MoV Molybdenum
2.800 E 1123.2780 MoV Molybdenum
3.700 D 1124.2630 MoV Molybdenum
1.300 E 1124.5440 MoV Molybdenum
8.400 C 1124.6790 MoV Molybdenum
5.900 C 1125.2210 MoV Molybdenum
28.000 C 1125.6690 MoV Molybdenum
21.000 C 1125.9900 MoV Molybdenum
27.000 B 1126.6240 MoV Molybdenum
13.000 C 1127.1040 MoV Molybdenum
38.000 C 1127.6060 MoV Molybdenum
0.310 E 1127.8860 MoV Molybdenum
0.900 E 1129.8170 MoV Molybdenum
14.000 C 1132.4980 MoV Molybdenum
0.800 E 1133.3480 MoV Molybdenum
2.900 D 1133.4060 MoV Molybdenum
27.000 C 1136.4480 MoV Molybdenum
4.200 C 1137.3340 MoV Molybdenum
25.000 C 1137.5350 MoV Molybdenum
18.000 C 1137.9990 MoV Molybdenum
9.100 C 1138.2330 MoV Molybdenum
0.010 E 1138.2330 MoV Molybdenum
5.600 C 1142.6710 MoV Molybdenum
6.900 C 1143.9910 MoV Molybdenum
3.400 C 1144.4810 MoV Molybdenum
2.000 E 1144.9740 MoV Molybdenum
22.000 C 1145.8660 MoV Molybdenum
1.700 D 1146.8960 MoV Molybdenum
8.800 C 1147.6200 MoV Molybdenum
3.800 C 1147.8280 MoV Molybdenum
18.000 C 1148.5040 MoV Molybdenum
0.600 E 1148.7240 MoV Molybdenum
1.800 E 1154.1540 MoV Molybdenum
5.000 B 1155.1560 MoV Molybdenum
1.600 E 1155.2180 MoV Molybdenum
9.800 C 1156.3180 MoV Molybdenum
4.900 C 1157.5760 MoV Molybdenum
4.000 E 1158.0130 MoV Molybdenum
5.000 D 1159.9080 MoV Molybdenum
3.200 C 1160.1970 MoV Molybdenum
20.000 C 1161.4020 MoV Molybdenum
6.000 D 1163.9760 MoV Molybdenum
6.000 D 1167.4570 MoV Molybdenum
3.100 C 1167.9020 MoV Molybdenum
24.000 C 1168.4300 MoV Molybdenum
18.200 B 1168.9690 MoV Molybdenum
0.070 E 1169.2260 MoV Molybdenum
1.000 E 1169.2260 MoV Molybdenum
4.300 D 1171.6680 MoV Molybdenum
3.300 D 1172.2810 MoV Molybdenum
3.600 C 1172.4790 MoV Molybdenum
18.000 C 1173.9380 MoV Molybdenum
14.000 C 1174.8150 MoV Molybdenum
13.000 C 1175.4000 MoV Molybdenum
31.400  1182.1430 MoVI Molybdenum
1.600 E 1184.2730 MoV Molybdenum
36.000 C 1186.0470 MoV Molybdenum
20.000 C 1186.2300 MoV Molybdenum
20.000 C 1187.0610 MoV Molybdenum
4.600 C 1188.4270 MoV Molybdenum
4.400 C 1188.8670 MoV Molybdenum
2.000 E 1188.8670 MoV Molybdenum
1.000 E 1189.0900 MoV Molybdenum
1.400 E 1189.9590 MoV Molybdenum
7.000 C 1191.7960 MoV Molybdenum
21.000 C 1194.2680 MoV Molybdenum
5.000 C 1194.3410 MoV Molybdenum
2.300 D 1200.5440 MoV Molybdenum
23.000 C 1200.8060 MoV Molybdenum
3.700 D 1203.9850 MoV Molybdenum
9.000 C 1204.2500 MoV Molybdenum
5.900 C 1205.1170 MoV Molybdenum
7.600 C 1205.3710 MoV Molybdenum
2.200 E 1207.0800 MoV Molybdenum
7.700 C 1208.2060 MoV Molybdenum
11.300 C 1210.7220 MoV Molybdenum
9.300 C 1211.0580 MoV Molybdenum
15.000 C 1212.7630 MoV Molybdenum
7.300 C 1212.9480 MoV Molybdenum
9.600 C 1213.4020 MoV Molybdenum
6.700 C 1213.6640 MoV Molybdenum
23.700  1215.3970 MoVI Molybdenum
0.900 E 1216.3200 MoV Molybdenum
34.000 C 1216.9540 MoV Molybdenum
4.700 D 1217.5870 MoV Molybdenum
4.900 C 1217.9060 MoV Molybdenum
0.400 E 1217.9060 MoV Molybdenum
0.800 E 1219.8580 MoV Molybdenum
16.000 C 1220.6650 MoV Molybdenum
2.500 C 1222.5140 MoV Molybdenum
5.400 C 1224.0310 MoV Molybdenum
6.100  1224.5290 MoVI Molybdenum
1.640  1227.1020 MoVI Molybdenum
19.000 C 1227.5130 MoV Molybdenum
0.250 E 1227.7370 MoV Molybdenum
6.490  1228.6200 MoVI Molybdenum
1.100 E 1229.2920 MoV Molybdenum
14.000 C 1229.4460 MoV Molybdenum
0.280 E 1231.3350 MoV Molybdenum
17.000 C 1232.3850 MoV Molybdenum
10.500 C 1235.0570 MoV Molybdenum
2.800 C 1239.8630 MoV Molybdenum
1.200 E 1240.6540 MoV Molybdenum
1.100 E 1242.7980 MoV Molybdenum
1.500 E 1244.8260 MoV Molybdenum
9.500 C 1248.1050 MoV Molybdenum
8.200 C 1249.4370 MoV Molybdenum
1.410  1249.5950 MoVI Molybdenum
0.900 E 1249.7420 MoV Molybdenum
1.150 B 1251.4890 MoV Molybdenum
10.300 C 1253.9340 MoV Molybdenum
5.800 C 1254.5840 MoV Molybdenum
1.900 C 1257.2520 MoV Molybdenum
3.400 C 1257.5220 MoV Molybdenum
0.210 E 1258.5240 MoV Molybdenum
22.000 C 1258.8260 MoV Molybdenum
4.000 D 1259.6740 MoV Molybdenum
3.300 D 1262.9810 MoV Molybdenum
7.160  1264.0170 MoVI Molybdenum
8.780  1264.0520 MoVI Molybdenum
14.000 C 1264.0720 MoV Molybdenum
6.300 C 1264.9190 MoV Molybdenum
2.500 C 1265.3340 MoV Molybdenum
3.300 E 1266.7360 MoV Molybdenum
3.100 C 1267.5650 MoV Molybdenum
3.140  1268.4950 MoVI Molybdenum
2.000 D 1268.5430 MoV Molybdenum
9.100 C 1268.9520 MoV Molybdenum
0.510  1270.5200 MoVI Molybdenum
0.018  1270.5200 MoVI Molybdenum
4.700 C 1272.0230 MoV Molybdenum
6.700 C 1272.5020 MoV Molybdenum
10.100 C 1273.7410 MoV Molybdenum
7.400 C 1279.4040 MoV Molybdenum
1.000 E 1279.7900 MoV Molybdenum
1.470 B 1279.7900 MoV Molybdenum
1.300 E 1280.2890 MoV Molybdenum
3.700 C 1281.2060 MoV Molybdenum
11.800 C 1285.6150 MoV Molybdenum
10.300 C 1288.0590 MoV Molybdenum
6.900 C 1290.2930 MoV Molybdenum
3.300 E 1292.8020 MoV Molybdenum
3.200 E 1293.9050 MoV Molybdenum
8.800 C 1295.2500 MoV Molybdenum
6.500 C 1299.8400 MoV Molybdenum
1.900 E 1301.9550 MoV Molybdenum
0.600 E 1304.8120 MoV Molybdenum
5.100 C 1305.8390 MoV Molybdenum
3.400 E 1305.9290 MoV Molybdenum
2.900 C 1308.1230 MoV Molybdenum
3.400 C 1308.6330 MoV Molybdenum
0.700 E 1308.8840 MoV Molybdenum
0.700 E 1309.6840 MoV Molybdenum
4.400 D 1313.5270 MoV Molybdenum
13.000 B+ 1316.2500 MoV Molybdenum
3.500 C 1319.6400 MoV Molybdenum
5.120  1320.3510 MoVI Molybdenum
0.300 E 1322.0630 MoV Molybdenum
11.500 C 1324.8930 MoV Molybdenum
5.300 C 1325.2470 MoV Molybdenum
1.200 E 1325.4300 MoV Molybdenum
3.400 C 1327.1480 MoV Molybdenum
13.000 C 1327.6300 MoV Molybdenum
2.440  1331.6260 MoVI Molybdenum
3.000 C 1332.7580 MoV Molybdenum
6.600 C 1337.6530 MoV Molybdenum
0.240 E 1339.8740 MoV Molybdenum
3.700 D 1345.9330 MoV Molybdenum
4.800 C 1354.8330 MoV Molybdenum
15.000 C 1356.0240 MoV Molybdenum
6.800 C 1356.3660 MoV Molybdenum
2.300 D 1358.4880 MoV Molybdenum
3.100 C 1358.8470 MoV Molybdenum
3.300 D 1359.2840 MoV Molybdenum
2.100 C 1360.9900 MoV Molybdenum
1.200 E 1364.1720 MoV Molybdenum
1.600 E 1366.5070 MoV Molybdenum
1.400 D 1368.0520 MoV Molybdenum
7.200 C 1371.5790 MoV Molybdenum
3.800 C 1374.8410 MoV Molybdenum
6.100 C 1375.4330 MoV Molybdenum
3.300 C 1382.6670 MoV Molybdenum
1.300 C 1383.2440 MoV Molybdenum
0.800 E 1385.6970 MoV Molybdenum
1.800 C 1386.5950 MoV Molybdenum
1.800 C 1388.8600 MoV Molybdenum
0.290 E 1388.9790 MoV Molybdenum
0.700 E 1391.5580 MoV Molybdenum
8.700 C 1391.7870 MoV Molybdenum
21.000 C 1396.1860 MoV Molybdenum
0.180 E 1396.6650 MoV Molybdenum
1.000 D 1397.6850 MoV Molybdenum
3.800 C 1398.6750 MoV Molybdenum
4.900 C 1403.6480 MoV Molybdenum
1.100 E 1404.8830 MoV Molybdenum
0.500 E 1409.2320 MoV Molybdenum
0.400 E 1409.7760 MoV Molybdenum
2.800 C 1415.5690 MoV Molybdenum
0.070 E 1417.6050 MoV Molybdenum
2.000 C 1418.9440 MoV Molybdenum
0.900 D 1419.2750 MoV Molybdenum
1.480  1421.8810 MoVI Molybdenum
1.460  1425.1860 MoVI Molybdenum
0.031 E 1431.0940 MoV Molybdenum
0.350 E 1435.1400 MoV Molybdenum
7.800 C 1437.4500 MoV Molybdenum
0.800 E 1439.5760 MoV Molybdenum
3.200 C 1441.1870 MoV Molybdenum
0.500 E 1446.2190 MoV Molybdenum
0.330 E 1453.6030 MoV Molybdenum
6.000 C 1454.7380 MoV Molybdenum
2.400 C 1459.4370 MoV Molybdenum
4.400 C 1463.8300 MoV Molybdenum
1.120 C 1478.7570 MoV Molybdenum
10.800  1479.1680 MoVI Molybdenum
0.080 E 1481.9550 MoV Molybdenum
1.200 D 1493.0980 MoV Molybdenum
2.600 C 1493.2390 MoV Molybdenum
0.900 D 1494.7650 MoV Molybdenum
3.600 C 1495.1530 MoV Molybdenum
0.240 E 1498.2320 MoV Molybdenum
2.700 D 1499.0840 MoV Molybdenum
0.180  1504.5710 MoVI Molybdenum
0.205  1504.6940 MoVI Molybdenum
0.280 E 1506.7700 MoV Molybdenum
3.500 C 1510.6550 MoV Molybdenum
1.300 E 1512.0670 MoV Molybdenum
0.370 E 1512.4030 MoV Molybdenum
0.500 E 1516.8110 MoV Molybdenum
0.210 E 1522.8930 MoV Molybdenum
0.310 E 1523.0340 MoV Molybdenum
0.170 E 1527.3950 MoV Molybdenum
0.156  1536.3000 MoVI Molybdenum
0.500 E 1537.9620 MoV Molybdenum
1.900 C 1538.8000 MoV Molybdenum
3.400 C 1541.0110 MoV Molybdenum
0.700 E 1541.1520 MoV Molybdenum
2.200 C 1544.6370 MoV Molybdenum
10.300 C 1546.1060 MoV Molybdenum
4.200 C 1556.7600 MoV Molybdenum
1.600 D 1564.7120 MoV Molybdenum
0.280 E 1570.3140 MoV Molybdenum
5.400 C 1574.6730 MoV Molybdenum
0.220 E 1582.8820 MoV Molybdenum
6.400 C 1586.8900 MoV Molybdenum
8.900 C 1590.4150 MoV Molybdenum
1.300 C 1593.2950 MoV Molybdenum
1.500 C 1594.7410 MoV Molybdenum
8.650  1595.4350 MoVI Molybdenum
0.500 E 1613.1480 MoV Molybdenum
0.210 E 1614.4860 MoV Molybdenum
4.500 B 1620.8420 MoV Molybdenum
0.370 E 1621.6410 MoV Molybdenum
1.600 C 1627.8520 MoV Molybdenum
0.130 E 1638.2660 MoV Molybdenum
1.000 E 1643.6050 MoV Molybdenum
2.100 C 1645.4700 MoV Molybdenum
0.110 E 1648.6630 MoV Molybdenum
0.100 E 1651.3500 MoV Molybdenum
7.900 C 1653.5410 MoV Molybdenum
0.153  1658.6810 MoVI Molybdenum
8.600 C 1661.2150 MoV Molybdenum
6.800  1661.3690 MoVI Molybdenum
0.310 E 1663.2960 MoV Molybdenum
0.120 E 1667.2780 MoV Molybdenum
5.900 C 1668.6600 MoV Molybdenum
1.270  1674.0110 MoVI Molybdenum
0.800 D 1677.5630 MoV Molybdenum
1.320  1680.5730 MoVI Molybdenum
11.000  1696.3140 MoVI Molybdenum
5.900 C 1699.7390 MoV Molybdenum
0.040 E 1700.1400 MoV Molybdenum
0.800 E 1710.2560 MoV Molybdenum
0.500 E 1711.3860 MoV Molybdenum
0.120 E 1715.2430 MoV Molybdenum
0.400 E 1717.0520 MoV Molybdenum
2.500 C 1718.0950 MoV Molybdenum
11.000  1718.2420 MoVI Molybdenum
0.965  1720.8740 MoVI Molybdenum
1.000 D 1721.1230 MoV Molybdenum
2.200 C 1721.6590 MoV Molybdenum
0.080 E 1725.1770 MoV Molybdenum
12.800  1731.7430 MoVI Molybdenum
1.310  1734.6890 MoVI Molybdenum
2.600 C 1747.1790 MoV Molybdenum
0.500 E 1749.8290 MoV Molybdenum
0.500 E 1751.8620 MoV Molybdenum
1.890 B 1757.7640 MoV Molybdenum
4.400 C 1767.7830 MoV Molybdenum
0.280 E 1773.7510 MoV Molybdenum
4.700 C 1774.3190 MoV Molybdenum
2.800 C 1790.9160 MoV Molybdenum
1.900 C 1801.4610 MoV Molybdenum
1.600 C 1831.6240 MoV Molybdenum
0.568  1843.4810 MoVI Molybdenum
2.100 C 1856.4830 MoV Molybdenum
0.700 D 1929.2710 MoV Molybdenum
0.340 E 1929.9510 MoV Molybdenum
2.000 C 1962.1180 MoV Molybdenum
11.100  1999.3660 MoVI Molybdenum
11.200  2000.1560 MoVI Molybdenum
22.300  2003.1220 MoVI Molybdenum
21.900  2003.1730 MoVI Molybdenum
9.120  2004.3240 MoVI Molybdenum
0.775  2014.9370 MoVI Molybdenum
3.800 C 2015.4330 MoV Molybdenum
0.159  2036.8800 MoVI Molybdenum
2.870  2072.8390 MoVI Molybdenum
2.910  2072.8390 MoVI Molybdenum
1.800 C 2100.9970 MoV Molybdenum
0.700 E 2113.4880 MoV Molybdenum
2.200 E 2123.6440 MoV Molybdenum
0.300 E 2131.4230 MoV Molybdenum
0.087  2151.3670 MoVI Molybdenum
0.790 C 2153.3960 MoV Molybdenum
0.900 D 2153.7570 MoV Molybdenum
2.600 C 2154.1390 MoV Molybdenum
1.240 C 2156.9510 MoV Molybdenum
2.300 C 2162.0150 MoV Molybdenum
0.106  2178.7690 MoVI Molybdenum
11.400  2193.2230 MoVI Molybdenum
0.268  2221.9330 MoVI Molybdenum
0.370 D 2222.8300 MoV Molybdenum
1.300 C 2243.6770 MoV Molybdenum
1.300 E 2258.4960 MoV Molybdenum
5.400 C 2269.4450 MoV Molybdenum
1.700 C 2272.8500 MoV Molybdenum
11.000  2273.2620 MoVI Molybdenum
0.560 C 2273.6500 MoV Molybdenum
3.400 C 2277.4270 MoV Molybdenum
0.970 C 2280.8560 MoV Molybdenum
1.500 C 2285.5900 MoV Molybdenum
1.780  2293.4120 MoVI Molybdenum
3.300 C 2298.0910 MoV Molybdenum
4.600 C 2298.6780 MoV Molybdenum
1.260  2302.1540 MoVI Molybdenum
0.570 C 2302.8210 MoV Molybdenum
0.500 D 2322.4440 MoV Molybdenum
0.205  2322.8310 MoVI Molybdenum
1.010 C 2329.0850 MoV Molybdenum
1.010 C 2332.7380 MoV Molybdenum
0.720 C 2382.0900 MoV Molybdenum
0.190 E 2387.3920 MoV Molybdenum
0.472  2417.5540 MoVI Molybdenum
0.410 D 2421.2810 MoV Molybdenum
0.090 E 2424.8510 MoV Molybdenum
1.500 C 2429.6270 MoV Molybdenum
1.600 E 2433.6770 MoV Molybdenum
0.520  2439.0070 MoVI Molybdenum
0.039 E 2448.8720 MoV Molybdenum
1.220 C 2474.6940 MoV Molybdenum
0.900 C 2500.5490 MoV Molybdenum
2.300 C 2536.2500 MoV Molybdenum
2.200 C 2540.1070 MoV Molybdenum
0.160 B 2548.9890 Mo Molybdenum
0.820 C 2558.4890 MoV Molybdenum
0.590 B 2567.8180 Mo Molybdenum
1.600 C 2568.3230 MoV Molybdenum
0.550 C 2571.4180 MoV Molybdenum
1.250 C 2583.2640 MoV Molybdenum
0.310 E 2594.6550 MoV Molybdenum
0.370 B 2611.9810 Mo Molybdenum
0.850 B 2613.8640 Mo Molybdenum
0.730 B 2617.5670 Mo Molybdenum
0.116 B 2621.8450 Mo Molybdenum
1.900 C 2624.4940 MoV Molybdenum
0.280 B 2629.7460 Mo Molybdenum
0.770 B 2630.6330 Mo Molybdenum
0.254 B 2632.2870 Mo Molybdenum
0.760 B 2639.0910 Mo Molybdenum
1.200 B 2641.7710 Mo Molybdenum
3.700 C 2643.6750 MoV Molybdenum
0.196 B 2645.1500 Mo Molybdenum
0.980 B 2650.2470 Mo Molybdenum
0.410 B 2655.8100 Mo Molybdenum
0.640 B 2658.9010 Mo Molybdenum
0.132 B 2665.8860 Mo Molybdenum
1.500 D 2680.4190 MoV Molybdenum
1.310 B+ 2680.6500 Mo Molybdenum
3.800  2684.4030 MoVI Molybdenum
0.420 B 2684.9570 Mo Molybdenum
1.230 C 2695.7750 MoV Molybdenum
0.069 B 2701.8270 Mo Molybdenum
0.203 B 2706.9160 Mo Molybdenum
3.990  2710.8550 MoVI Molybdenum
0.157 B 2711.5420 Mo Molybdenum
0.280 B 2725.9530 Mo Molybdenum
0.126 B 2729.5130 Mo Molybdenum
0.295 B 2734.1960 Mo Molybdenum
0.224  2741.4530 MoVI Molybdenum
0.043 C+ 2743.8760 Mo Molybdenum
0.247 B 2744.5240 Mo Molybdenum
0.129 B 2746.1960 Mo Molybdenum
0.254 B 2752.2800 Mo Molybdenum
0.118 B 2757.0710 Mo Molybdenum
0.206 B 2762.3470 Mo Molybdenum
0.440 B 2763.8390 Mo Molybdenum
0.117 B 2767.0660 Mo Molybdenum
0.286 B 2788.6520 Mo Molybdenum
0.153 B 2793.7860 Mo Molybdenum
0.100 B 2798.7560 Mo Molybdenum
0.124 B 2802.2940 Mo Molybdenum
0.250 B 2826.5080 Mo Molybdenum
0.420 B 2827.5780 Mo Molybdenum
0.130 E 2832.2150 MoV Molybdenum
0.090 E 2848.5220 MoV Molybdenum
0.099 B 2865.4960 Mo Molybdenum
0.280 C+ 2877.3840 Mo Molybdenum
0.470 B 2887.4490 Mo Molybdenum
0.106 B 2906.1170 Mo Molybdenum
0.800 B 2906.9070 Mo Molybdenum
0.138 B 2914.3690 Mo Molybdenum
0.730 B 2916.2300 Mo Molybdenum
0.380 C+ 2919.6940 Mo Molybdenum
0.191 B 2931.2510 Mo Molybdenum
0.233 B 2937.3620 Mo Molybdenum
0.006 B 2945.0740 Mo Molybdenum
0.370 B 2946.2860 Mo Molybdenum
0.410 B 2946.5250 Mo Molybdenum
0.168 B 2946.8670 Mo Molybdenum
0.143 B 2952.3080 Mo Molybdenum
0.175 B 2960.3410 Mo Molybdenum
0.269 B 2973.8260 Mo Molybdenum
0.330 B 2978.1370 Mo Molybdenum
0.150 B 2979.1490 Mo Molybdenum
0.111 B 2982.3860 Mo Molybdenum
0.280 B 2983.9150 Mo Molybdenum
0.840 B 2988.7900 Mo Molybdenum
0.430 B 2989.1010 Mo Molybdenum
0.161 B 2989.5480 Mo Molybdenum
0.930 B 2990.6710 Mo Molybdenum
0.140 B 3001.1100 Mo Molybdenum
0.125 B 3001.3170 Mo Molybdenum
0.258 B 3001.7280 Mo Molybdenum
0.230 C+ 3002.3070 Mo Molybdenum
0.007 B+ 3003.0900 Mo Molybdenum
0.190 C+ 3008.5900 Mo Molybdenum
0.610 B 3014.2670 Mo Molybdenum
0.275 B 3017.6580 Mo Molybdenum
0.016  3022.7930 MoVI Molybdenum
0.850 B 3025.8820 Mo Molybdenum
0.580 B 3037.1950 Mo Molybdenum
2.600  3041.6980 MoVI Molybdenum
0.590 B+ 3042.5840 Mo Molybdenum
0.032  3042.6930 MoVI Molybdenum
0.163 B 3047.6880 Mo Molybdenum
0.500 B 3048.1940 Mo Molybdenum
0.430 B 3056.2060 Mo Molybdenum
0.264 B 3058.4450 Mo Molybdenum
0.440 B 3062.4780 Mo Molybdenum
0.850 B+ 3065.1650 Mo Molybdenum
0.308 B+ 3065.9320 Mo Molybdenum
0.152 B 3070.4030 Mo Molybdenum
0.270 C+ 3070.8550 Mo Molybdenum
0.187 B+ 3071.7850 Mo Molybdenum
1.420 B+ 3075.2620 Mo Molybdenum
0.960 B 3080.7740 Mo Molybdenum
0.360 B 3081.2990 Mo Molybdenum
0.235 B 3082.0520 Mo Molybdenum
1.630 B 3086.5120 Mo Molybdenum
0.153 B 3090.0220 Mo Molybdenum
0.234 B 3090.6030 Mo Molybdenum
0.075  3093.1120 MoVI Molybdenum
1.630 B 3095.5600 Mo Molybdenum
0.145 B 3100.8230 Mo Molybdenum
1.200 B 3101.7760 Mo Molybdenum
1.920 B 3102.2440 Mo Molybdenum
0.221 B 3107.2390 Mo Molybdenum
0.064 A 3113.0220 Mo Molybdenum
0.189 B 3118.4460 Mo Molybdenum
0.280 B 3123.9400 Mo Molybdenum
0.198 B 3125.9350 Mo Molybdenum
1.790 B+ 3133.5020 Mo Molybdenum
0.370 B 3136.8060 Mo Molybdenum
0.157 B 3137.6600 Mo Molybdenum
0.410 B 3143.6590 Mo Molybdenum
0.241 B 3148.2650 Mo Molybdenum
0.275 B 3156.1040 Mo Molybdenum
2.360  3158.4010 MoVI Molybdenum
0.463 B+ 3159.0800 Mo Molybdenum
0.100 B 3165.4480 Mo Molybdenum
1.370 B+ 3171.2600 Mo Molybdenum
0.203 B 3172.3010 Mo Molybdenum
0.840 B 3176.5100 Mo Molybdenum
0.233 B 3180.7020 Mo Molybdenum
0.400 B 3183.9540 Mo Molybdenum
0.277 B 3185.4970 Mo Molybdenum
0.254 B 3186.0250 Mo Molybdenum
0.610 B 3186.6330 Mo Molybdenum
0.350 B 3189.0180 Mo Molybdenum
0.440 B 3189.3290 Mo Molybdenum
0.188 B+ 3193.7150 Mo Molybdenum
1.530 B+ 3194.9010 Mo Molybdenum
0.175 B 3195.8010 Mo Molybdenum
0.410 B 3196.8840 Mo Molybdenum
0.147 B 3198.1060 Mo Molybdenum
0.720 B 3199.7790 Mo Molybdenum
0.182 B 3201.8120 Mo Molybdenum
0.430 B 3206.1420 Mo Molybdenum
0.255 B 3206.3600 Mo Molybdenum
0.530 B 3206.8130 Mo Molybdenum
0.277 A 3209.7650 Mo Molybdenum
0.690 B 3211.8940 Mo Molybdenum
0.200 B 3215.3700 Mo Molybdenum
0.420 B 3216.0000 Mo Molybdenum
0.210 B 3217.7060 Mo Molybdenum
1.410 B 3222.6640 Mo Molybdenum
0.390 B 3229.1440 Mo Molybdenum
0.144 B+ 3230.7270 Mo Molybdenum
0.630 B+ 3234.0740 Mo Molybdenum
0.295 B 3237.9940 Mo Molybdenum
0.280 B 3245.4070 Mo Molybdenum
0.171 B 3248.5510 Mo Molybdenum
0.187 B 3250.8620 Mo Molybdenum
0.305 B 3252.5850 Mo Molybdenum
0.690 B 3257.1460 Mo Molybdenum
0.131 C+ 3257.6570 Mo Molybdenum
0.162 B+ 3260.0960 Mo Molybdenum
0.360 B 3263.5670 Mo Molybdenum
0.540 B 3265.3420 Mo Molybdenum
0.260 B 3266.0830 Mo Molybdenum
0.195 B 3267.0990 Mo Molybdenum
0.360 B 3271.8420 Mo Molybdenum
0.118 B 3277.0160 Mo Molybdenum
0.141 B 3285.9720 Mo Molybdenum
0.036 B 3286.2590 Mo Molybdenum
0.450 B 3286.3010 Mo Molybdenum
0.138 B 3288.3290 Mo Molybdenum
0.042 B 3288.3720 Mo Molybdenum
0.510 B 3289.9580 Mo Molybdenum
0.540 B 3291.7670 Mo Molybdenum
7.040  3293.9780 MoVI Molybdenum
7.200  3294.2650 MoVI Molybdenum
0.174 B+ 3306.5140 Mo Molybdenum
0.306 B 3306.8630 Mo Molybdenum
0.125 B+ 3308.0770 Mo Molybdenum
0.162 B 3313.2870 Mo Molybdenum
2.280  3324.6940 MoVI Molybdenum
0.040 B 3324.8570 Mo Molybdenum
0.282 B 3324.9050 Mo Molybdenum
0.226 B 3326.0900 Mo Molybdenum
0.172 B+ 3326.6300 Mo Molybdenum
0.288 B+ 3328.2610 Mo Molybdenum
0.164 B 3337.5250 Mo Molybdenum
0.120 B+ 3341.1230 Mo Molybdenum
0.520  3344.1360 MoVI Molybdenum
0.604 B+ 3345.6920 Mo Molybdenum
0.113 B 3347.7900 Mo Molybdenum
0.272 B+ 3347.9660 Mo Molybdenum
0.759 A 3359.0830 Mo Molybdenum
0.138 B+ 3362.3320 Mo Molybdenum
0.274 B+ 3364.7430 Mo Molybdenum
0.139 B 3364.8370 Mo Molybdenum
0.203 B 3374.7800 Mo Molybdenum
0.138 B 3376.1880 Mo Molybdenum
0.157 B 3376.6140 Mo Molybdenum
0.188 B 3379.1620 Mo Molybdenum
0.375 B+ 3379.4260 Mo Molybdenum
0.411 B+ 3380.9350 Mo Molybdenum
0.266 B+ 3383.4530 Mo Molybdenum
0.732 A 3385.5810 Mo Molybdenum
0.330 B 3386.8460 Mo Molybdenum
4.500  3387.9360 MoVI Molybdenum
0.185 B 3390.7660 Mo Molybdenum
0.197 B 3393.1400 Mo Molybdenum
0.208 B 3394.6230 Mo Molybdenum
0.210 A 3405.3120 Mo Molybdenum
0.021 B 3406.9880 Mo Molybdenum
9.580  3409.5580 MoVI Molybdenum
9.710  3409.5580 MoVI Molybdenum
0.325  3412.0770 MoVI Molybdenum
0.125 B 3414.3460 Mo Molybdenum
0.183 B 3416.2520 Mo Molybdenum
0.129 B 3416.5930 Mo Molybdenum
0.005 B 3416.6300 Mo Molybdenum
0.245 B 3417.1220 Mo Molybdenum
