(34709779.92) AA 288.103238000 ArXVIII Argon
2405420  4188.7000 ArX Argon
2380958.  4199.99000 ArIX Argon
2351405.1  4252.78000 ArIX Argon
2328821.  4294.018000 ArX Argon
2329118.  4327.037000 ArX Argon
2287860  4370.9000 ArX Argon
2276603  4392.51000 ArX Argon
2287860  4405.7000 ArX Argon
2259295.  4426.159000 ArX Argon
2276603  4427.65000 ArX Argon
2249385.  4445.660000 ArX Argon
2266154.  4448.227000 ArX Argon
2259295.  4461.841000 ArX Argon
2769650  4464.19000 ArXI Argon
2834240  4484.0000 ArX Argon
2825029  4502.60000 ArX Argon
2051784.6 B 4873.81000 ArIX Argon
2033149.7 E 4918.48000 ArIX Argon
(33474750.71) AA 5738.799000 ArXVIII Argon
(33474759.34) AA 5740.027000 ArXVIII Argon
(33470066.1) AA 5754.269000 ArXVIII Argon
(33469904.5) AA 5756.068000 ArXVIII Argon
(33476354.371) AA 5771.55117000 ArXVIII Argon
(33476357.26) AA 5771.6088000 ArXVIII Argon
(33474759.34) AA 5776.8692000 ArXVIII Argon
(33474750.71) AA 5776.9654000 ArXVIII Argon
(33477156.061) AA 5781.57873000 ArXVIII Argon
(33476354.371) AA 5784.25975000 ArXVIII Argon
(33474759.34) AA 5789.6013000 ArXVIII Argon
(33470066.1) AA 5792.642000 ArXVIII Argon
(33469904.5) AA 5793.1165000 ArXVIII Argon
5648940  7133.000 ArXVI Argon
5649610  7166.000 ArXVI Argon
(34709828.00) AA 8065.014000 ArXVIII Argon
(34709779.92) AA 8066.378000 ArXVIII Argon
(34709828.00) AA 8096.7159000 ArXVIII Argon
(34709779.92) AA 8096.9745000 ArXVIII Argon
1095350  9129.5000 ArVIII Argon
1081811.  9243.76000 ArVIII Argon
1063412.6  9403.688000 ArVIII Argon
1036968  9643.5000 ArVIII Argon
998582  10014.2000 ArVIII Argon
3040220  10117.0000 ArIX Argon
3018248  10347.0000 ArIX Argon
1107445.  10366.60000 ArVIII Argon
3011211  10422.9000 ArIX Argon
1098073  10468.3000 ArVIII Argon
1085453  10578.0000 ArVIII Argon
1085493  10608.0000 ArVIII Argon
937520.  10666.44000 ArVIII Argon
1079225  10679.0000 ArVIII Argon
1068471  10771.5000 ArVIII Argon
1068511  10802.6000 ArVIII Argon
1059616.  10875.23000 ArVIII Argon
1059616.  10907.41000 ArVIII Argon
1044625.  11055.47000 ArVIII Argon
1044645.1  11088.48000 ArVIII Argon
1031716.  11215.53000 ArVIII Argon
3038349  11248.5000 ArIX Argon
1031716.  11249.76000 ArVIII Argon
3037291  11261.9000 ArIX Argon
3036558  11271.2000 ArIX Argon
877733.  11392.99000 ArVII Argon
1009751  11498.8000 ArVIII Argon
3039905  11507.7000 ArIX Argon
3061255  11507.8000 ArIX Argon
3038915  11508.2000 ArIX Argon
3038045  11519.7000 ArIX Argon
3038915  11520.8000 ArIX Argon
1009752.  11534.77000 ArVIII Argon
3044540  11596.6000 ArIX Argon
3056814  11618.3000 ArIX Argon
3040385  11652.7000 ArIX Argon
3038349  11680.4000 ArIX Argon
990073.  11765.01000 ArVIII Argon
990073.  11802.69000 ArVIII Argon
832749. D 12008.42000 ArVIII Argon
832261. D 12015.46000 ArVIII Argon
827501.  12084.58000 ArVII Argon
955682  12261.1000 ArVIII Argon
955618  12303.0000 ArVIII Argon
2979288  12356.0000 ArIX Argon
(34276006.42) AA 12405.379000 ArXVIII Argon
(34276010.83) AA 12407.799000 ArXVIII Argon
(34273609.1) AA 12442.382000 ArXVIII Argon
(34273526.13) AA 12446.170000 ArXVIII Argon
(34276827.516) AA 12467.6339000 ArXVIII Argon
(34276829.01) AA 12467.745000 ArXVIII Argon
(34276010.83) AA 12480.3416000 ArXVIII Argon
(34276006.42) AA 12480.545000 ArXVIII Argon
3159996  12481.0000 ArIX Argon
915085  12481.6000 ArVII Argon
2977698  12485.0000 ArIX Argon
(34277237.291) AA 12486.2196000 ArXVIII Argon
(34277238.066) AA 12486.2525000 ArXVIII Argon
(34276829.01) AA 12492.5882000 ArXVIII Argon
(34276827.516) AA 12492.6566000 ArXVIII Argon
(34277483.426) AA 12494.8870000 ArXVIII Argon
(34277237.291) AA 12498.7309000 ArXVIII Argon
(34276829.01) AA 12505.1123000 ArXVIII Argon
(34276010.83) AA 12505.4153000 ArXVIII Argon
(34276006.42) AA 12505.4391000 ArXVIII Argon
915143  12507.0000 ArVII Argon
(34273609.1) AA 12517.998000 ArXVIII Argon
(34273526.13) AA 12519.163000 ArXVIII Argon
3160032  12526.6000 ArIX Argon
2979288  12545.9000 ArIX Argon
3179419  12546.4000 ArIX Argon
2989015  12595.0000 ArIX Argon
3178421  12599.9000 ArIX Argon
3160360  12604.000 ArIX Argon
3160523  12660.4000 ArIX Argon
923471.  12765.3000 ArVIII Argon
923471.  12809.6000 ArVIII Argon
3160360  12854.000 ArIX Argon
1108212.  12895.6000 ArVIII Argon
881996  13019.3000 ArVII Argon
3147418  13035.6000 ArX Argon
3168126  13035.9000 ArX Argon
3234638  13037.3000 ArX Argon
882709  13035.8000 ArVII Argon
1099042.  13049.92000 ArVIII Argon
3171153  13143.0000 ArX Argon
3223409  13177.1000 ArX Argon
3223186  13234.9000 ArX Argon
3152509  13234.9000 ArX Argon
869540.  13263.48000 ArVII Argon
1086703.  13263.5000 ArVIII Argon
3168126  13274.2000 ArX Argon
3233538  13316.3000 ArX Argon
3234638  13332.5000 ArX Argon
741843.  13479.94000 ArVII Argon
1070277.  13558.90000 ArVIII Argon
2763492  13570.1000 ArIX Argon
2760996  13616.2000 ArIX Argon
844273.  13676.7000 ArVII Argon
730398  13691.2000 ArXI Argon
2763492  13692.2000 ArIX Argon
844296.  13691.31000 ArVII Argon
844273.  13691.7000 ArVII Argon
844296.  13722.96000 ArVII Argon
844296.  13722.96000 ArVII Argon
2755279  13723.0000 ArIX Argon
2760983  13739.4000 ArIX Argon
2778866  13753.6000 ArIX Argon
2759605  13765.5000 ArIX Argon
865274.  13789.70000 ArVIII Argon
865278.  13841.41000 ArVIII Argon
3147418  13873.8000 ArX Argon
3233538  13892.0000 ArX Argon
1047116.  13998.50000 ArVIII Argon
3051763  14278.4000 ArIX Argon
813967.  14284.5000 ArVII Argon
813967.  14318.9000 ArVII Argon
3051918  14360.1000 ArIX Argon
3051918  14427.1000 ArIX Argon
3051839  14428.7000 ArIX Argon
3050762  14451.2000 ArIX Argon
3050783  14512.7000 ArIX Argon
3069158  14560.7000 ArIX Argon
3051763  14602.3000 ArIX Argon
3069360  14607.2000 ArIX Argon
3069133  14612.0000 ArIX Argon
3069360  14615.9000 ArIX Argon
3051918  14678.7000 ArIX Argon
3051839  14680.4000 ArIX Argon
1013424.  14691.4000 ArVIII Argon
2825236.  14795.2000 ArIX Argon
2823187  14840.2000 ArIX Argon
2822058  14865.1000 ArIX Argon
3052511  14890.9000 ArIX Argon
807306.  14987.76000 ArVIII Argon
761838  14992.2000 ArXII Argon
807306.  15048.96000 ArVIII Argon
2855980  15067.0000 ArIX Argon
2845006  15087.7000 ArIX Argon
2829659  15158.6000 ArIX Argon
772345.  15168.9000 ArVII Argon
730398  15184.5000 ArXI Argon
772352.  15187.3000 ArVII Argon
772345.  15187.4000 ArVII Argon
2828509  15207.1000 ArIX Argon
772352.  15226.2000 ArVII Argon
772349.  15226.3000 ArVII Argon
2826331  15235.5000 ArIX Argon
2826331  15257.6000 ArIX Argon
2844127  15269.0000 ArIX Argon
2824880  15269.2000 ArIX Argon
2828509  15342.8000 ArIX Argon
745762  15362.4000 ArXII Argon
2845553  15372.7000 ArIX Argon
2845006  15410.6000 ArIX Argon
745762  15441.5000 ArXII Argon
2829659  15445.4000 ArIX Argon
2836234  15529.0000 ArIX Argon
2825236.  15551.6000 ArIX Argon
3104088  15711.4000 ArX Argon
3031448  15760.0000 ArX Argon
3048079  15790.5000 ArX Argon
2992998  15767.4000 ArIX Argon
2992998  15841.2000 ArIX Argon
629243. C 15892.11000 ArVIII Argon
961492.  15904.9000 ArVIII Argon
628627  15907.7000 ArXIII Argon
628241. C 15917.46000 ArVIII Argon
948615.  16015.1000 ArVII Argon
715379  16114.6000 ArXII Argon
628627  16161.0000 ArXIII Argon
3031448  16216.4000 ArX Argon
698669  16295.7000 ArXIII Argon
761838  16322.5000 ArXII Argon
935859.  16349.1000 ArVII Argon
3175564  16377.8000 ArX Argon
3176127  16391.0000 ArX Argon
761838  16453.4000 ArXII Argon
628627  16480.3000 ArXIII Argon
937520.  16535.3000 ArVIII Argon
877110  16541.000 ArVII Argon
869049.  16548.07000 ArVII Argon
604090.  16553.8000 ArX Argon
3249919  16582.0000 ArX Argon
3249888  16590.1000 ArX Argon
772930.  16605.6000 ArVII Argon
715747.  16615.67000 ArVII Argon
3181310  16653.2000 ArX Argon
715747.  16662.31000 ArVII Argon
745762  16762.3000 ArXII Argon
3181748  16782.6000 ArX Argon
917972.  16841.6000 ArVII Argon
708189.  16874.82000 ArVII Argon
745762  16900.4000 ArXII Argon
3327120  16990.00 ArX Argon
3253204  16998.5000 ArX Argon
3253247  17047.7000 ArX Argon
604090.  17064.2000 ArX Argon
730398  17186.2000 ArXI Argon
1186244  17470.0000 ArXII Argon
2623126.  17502.7000 ArIX Argon
2836234  17509.0000 ArIX Argon
569797.  17550.1000 ArVII Argon
891864.  17616.2000 ArVII Argon
715379  17661.8000 ArXII Argon
715379  17815.2000 ArXII Argon
697532.  17939.2000 ArVIII Argon
555276.  18009.1000 ArVI Argon
697621.  18024.1000 ArVIII Argon
554678.  18028.5000 ArXIV Argon
555523.  18072.9000 ArVI Argon
975690  18101.000 ArXIII Argon
1166700  18108.3000 ArXII Argon
720475.  18189.99000 ArVII Argon
971061  18236.1000 ArXIII Argon
971061  18254.4000 ArXIII Argon
869049.  18351.73000 ArVII Argon
869049.  18353.88000 ArVII Argon
545244  18340.4000 ArXIV Argon
875329. C' 18425.7000 ArVIII Argon
875349. C' 18430.0000 ArVIII Argon
875329. C' 18430.6000 ArVIII Argon
541973  18451.1000 ArXI Argon
625844  18490.0000 ArXIII Argon
698669  18638.2000 ArXIII Argon
548984  18708.0000 ArXI Argon
2704217  18751.3000 ArIX Argon
955349  18774.1000 ArXIII Argon
955349  18793.4000 ArXIII Argon
554678.  18796.2000 ArXIV Argon
955349  18818.9000 ArXIII Argon
2701052.  18829.4000 ArIX Argon
2701052.  18863.3000 ArIX Argon
529604.  18882.0000 ArXI Argon
541973  18956.6000 ArXI Argon
851433.  18967.1000 ArVII Argon
2721001  19013.2000 ArIX Argon
541973  19097.000 ArXI Argon
545244  19135.5000 ArXIV Argon
2704217  19157.0000 ArIX Argon
634605.  19175.31000 ArVII Argon
634639.  19203.68000 ArVII Argon
634701.  19263.70000 ArVII Argon
613833  19267.5000 ArXII Argon
614466  19368.2000 ArXII Argon
529604.  19411.8000 ArXI Argon
514401.  19440.1000 ArXIV Argon
1235576  19795.000 ArXI Argon
1081811.  19768.59000 ArVIII Argon
1081761.  19770.5000 ArVIII Argon
913056  19926.2000 ArXIV Argon
832749.  20000.2000 ArVIII Argon
832261.  20013.9000 ArVIII Argon
908793  20058.6000 ArXIV Argon
2847068  20094.6000 ArIX Argon
2847612.  20152.9000 ArIX Argon
495799  20169.5000 ArXIII Argon
2849642  20238.8000 ArIX Argon
514401.  20335.8000 ArXIV Argon
2849831.  20364.4000 ArIX Argon
2851627.  20412.5000 ArIX Argon
718925.+x  20465.4000 ArXIV Argon
2849869.  20486.0000 ArIX Argon
1063412.6  20514.73000 ArVIII Argon
1063335.  20518.0000 ArVIII Argon
497055  20525.4000 ArXIII Argon
2868605.  20566.5000 ArIX Argon
495799  20578.4000 ArXIII Argon
495432  20594.0000 ArXIII Argon
2851627.  20631.9000 ArIX Argon
2868674.  20665.0000 ArIX Argon
975690  20838.000 ArXIII Argon
718925.+x  20834.6000 ArXIV Argon
2849869.  20867.7000 ArIX Argon
2849642  20877.6000 ArIX Argon
497055  21043.2000 ArXIII Argon
971061  21097.000 ArXIII Argon
495799  21098.9000 ArXIII Argon
2850315.  21305.7000 ArIX Argon
2851627.  21310.6000 ArIX Argon
718925.+x  21344.6000 ArXIV Argon
635295.  21525.1000 ArVII Argon
464058  21549.0000 ArXII Argon
614466  21720.0000 ArXII Argon
784394.  21730.2000 ArVII Argon
458106  21829.0000 ArXII Argon
1085453  21871.7000 ArVIII Argon
1085493  21917.8000 ArVIII Argon
454751.  21990.06000 ArVI Argon
454807.  22094.61000 ArVI Argon
452182  22115.000 ArXV Argon
1079225  22173.7000 ArVIII Argon
1079225  22223.1000 ArVIII Argon
445931  22425.0000 ArXII Argon
1186244  22702.000 ArXII Argon
(34709828.00) AA 22919.911000 ArXVIII Argon
(34709779.92) AA 22926.797000 ArXVIII Argon
575958. C 22943.0000 ArVIII Argon
(34712164.1622) AA 23005.3903000 ArXVIII Argon
(34709828.00) AA 23051.185000 ArXVIII Argon
(34709779.92) AA 23053.506000 ArXVIII Argon
575958. C 23086.7000 ArVIII Argon
432044.  23186.8000 ArV Argon
430331.  23237.9000 ArV Argon
432044.  23255.0000 ArV Argon
1186244  23562.000 ArXII Argon
423248  23626.8000 ArXIII Argon
1166700  23756.000 ArXII Argon
741843.  23938.39000 ArVII Argon
741843.  23940.52000 ArVII Argon
432378.  24033.9000 ArV Argon
423248  24190.0000 ArXIII Argon
422699  24222.1000 ArXIII Argon
410254  24375.1000 ArXIV Argon
881996  24407.3000 ArVII Argon
