(1720186.68841) AA 5813.322512000 BeIV Beryllium
(1720184.50175) AA 5813.329901000 BeIV Beryllium
(1707247.04668) AA 5857.383101000 BeIV Beryllium
(1707243.57429) AA 5857.395014000 BeIV Beryllium
(1685787.023070) AA 5931.947431000 BeIV Beryllium
(1685781.02269) AA 5931.968545000 BeIV Beryllium
(1646280.88582) AA 6074.297580000 BeIV Beryllium
(1646269.16610) AA 6074.340822000 BeIV Beryllium
(1560928.30867) AA 6406.444130000 BeIV Beryllium
(1560900.52810) AA 6406.558150000 BeIV Beryllium
(1317073.002568) AA 7592.593562000 BeIV Beryllium
(1316979.24398) AA 7593.134095000 BeIV Beryllium
73801.8 B 192965.000 BeI Beryllium
73801 B 192966.000 BeI Beryllium
73803.6 B 192967.000 BeI Beryllium
73801 B 192968.000 BeI Beryllium
73801.8 B 192974.000 BeI Beryllium
73801 B 192977.000 BeI Beryllium
73429.43 B 194359.2000 BeI Beryllium
73429.42 B 194361.6000 BeI Beryllium
73429.43 B 194361.6000 BeI Beryllium
73429.43 B 194370.4000 BeI Beryllium
73429.42 B 194370.4000 BeI Beryllium
73429.34 B 194370.7000 BeI Beryllium
1179495. AAA 195330.00 BeIII Beryllium
1179495. AAA 195330.00 BeIII Beryllium
1179451. AAA 195500.00 BeIII Beryllium
1179451. AAA 195500.00 BeIII Beryllium
1179451. AAA 195500.00 BeIII Beryllium
1179451. AAA 195500.00 BeIII Beryllium
1179451. AAA 195500.00 BeIII Beryllium
1179451. AAA 195500.00 BeIII Beryllium
73088.4 C 195656.000 BeI Beryllium
73088.4 C 195658.000 BeI Beryllium
73088.4 C 195667.000 BeI Beryllium
72881.03 B 196453.2000 BeI Beryllium
72881.03 B 196455.5000 BeI Beryllium
72881.01 B 196455.6000 BeI Beryllium
72881.03 B 196464.5000 BeI Beryllium
72881.01 B 196464.6000 BeI Beryllium
72880.92 B 196465.0000 BeI Beryllium
72354.7 C 198506.000 BeI Beryllium
72354.7 C 198508.000 BeI Beryllium
72354.7 C 198517.000 BeI Beryllium
72029.49 B 199795.5000 BeI Beryllium
72029.49 B 199797.9000 BeI Beryllium
72029.50 B 199797.9000 BeI Beryllium
72029.50 B 199807.2000 BeI Beryllium
72029.51 B 199807.2000 BeI Beryllium
72029.49 B 199807.3000 BeI Beryllium
71160.514 C 203325.6000 BeI Beryllium
71160.514 C 203328.12000 BeI Beryllium
71160.514 C 203337.77000 BeI Beryllium
70603.76 B 205653.6000 BeI Beryllium
70603.76 B 205656.2000 BeI Beryllium
70603.76 B 205656.2000 BeI Beryllium
70603.76 B 205666.1000 BeI Beryllium
70603.76 B 205666.1000 BeI Beryllium
70603.73 B 205666.2000 BeI Beryllium
1179830. AAA 206750.00 BeIII Beryllium
1179515. AAA 207760.00 BeIII Beryllium
1179515. AAA 207760.00 BeIII Beryllium
1179515. AAA 207760.00 BeIII Beryllium
1179515. AAA 207760.00 BeIII Beryllium
1179515. AAA 207760.00 BeIII Beryllium
1179515. AAA 207760.00 BeIII Beryllium
1179514. AAA 207770.00 BeIII Beryllium
1179514. AAA 207770.00 BeIII Beryllium
1179514. AAA 208110.00 BeIII Beryllium
1179515. AAA 208100.00 BeIII Beryllium
1179515. AAA 208100.00 BeIII Beryllium
1179495. AAA 212290.00 BeIII Beryllium
1179451. AAA 212490.00 BeIII Beryllium
69010.18 C 212621.8000 BeI Beryllium
69010.18 C 212624.6000 BeI Beryllium
69010.18 C 212635.1000 BeI Beryllium
1175295. AAA 212790.00 BeIII Beryllium
1175295. AAA 212790.00 BeIII Beryllium
1175295. AAA 212790.00 BeIII Beryllium
1178174. AAA 213720.00 BeIII Beryllium
1178174. AAA 213720.00 BeIII Beryllium
1178174. AAA 213720.00 BeIII Beryllium
1178174. AAA 213720.00 BeIII Beryllium
1178174. AAA 213720.00 BeIII Beryllium
1178174. AAA 213720.00 BeIII Beryllium
89121.19  214796.29000 BeI Beryllium
134485.61  216198.9000 BeII Beryllium
134485.37  216200.1000 BeII Beryllium
67941.63 B 217564.8000 BeI Beryllium
67941.65 B 217567.6000 BeI Beryllium
67941.63 B 217567.7000 BeI Beryllium
67941.68 B 217578.5000 BeI Beryllium
67941.65 B 217578.7000 BeI Beryllium
67941.63 B 217578.8000 BeI Beryllium
1178005. AAA 219230.00 BeIII Beryllium
102442.0  219493.4000 BeI Beryllium
141461.15  222391.3000 BeII Beryllium
141461.15  222400.8000 BeII Beryllium
141461.15  222400.8000 BeII Beryllium
1035601+y  227370.00 BeI Beryllium
1035601+y  227370.00 BeI Beryllium
1035601+y  227370.00 BeI Beryllium
140020.58 A 229752.000 BeII Beryllium
140020.58 A 229762.000 BeII Beryllium
140020.58 A 229762.000 BeII Beryllium
141463.65 A 230366.6000 BeII Beryllium
141463.65 A 230369.4000 BeII Beryllium
141463.65 A 230369.4000 BeII Beryllium
1044052+z  230670.00 BeI Beryllium
1044052+z  230670.00 BeI Beryllium
1044052+z  230670.00 BeI Beryllium
1221135. AAA 231900.0 BeIII Beryllium
1117612.6+x  232531.000 BeII Beryllium
977597.9+x  232532.000 BeII Beryllium
977597.9+x  232532.000 BeII Beryllium
1117612.6+x  232531.000 BeII Beryllium
1117612.6+x  232531.000 BeII Beryllium
977597.9+x  232532.000 BeII Beryllium
977597.9+x  232532.000 BeII Beryllium
1117612.6+x  232531.000 BeII Beryllium
1117612.6+x  232531.000 BeII Beryllium
1117612.6+x  232531.000 BeII Beryllium
1117612.6+x  232531.000 BeII Beryllium
977597.9+x  232532.000 BeII Beryllium
977597.9+x  232532.000 BeII Beryllium
1117612.6+x  232531.000 BeII Beryllium
977597.9+x  232532.000 BeII Beryllium
102596.2  233086.000 BeI Beryllium
102596.2  233094.000 BeI Beryllium
102596.2  233104.000 BeI Beryllium
99668.5  233722.000 BeI Beryllium
42565.4502 A 234932.321000 BeI Beryllium
64506.483 C 235138.2000 BeI Beryllium
64506.483 C 235141.6000 BeI Beryllium
64506.483 C 235154.6000 BeI Beryllium
140024.12 AA 238268.000 BeII Beryllium
140024.12 AA 238271.000 BeII Beryllium
140024.12 AA 238271.000 BeII Beryllium
139938.08  238757.000 BeII Beryllium
139938.18  238760.000 BeII Beryllium
1221090. AAA 240200.0 BeIII Beryllium
1221135. AAA 240200.0 BeIII Beryllium
1221090. AAA 240200.0 BeIII Beryllium
1221090. AAA 240200.0 BeIII Beryllium
1221090. AAA 240200.0 BeIII Beryllium
1221090. AAA 240200.0 BeIII Beryllium
1221090. AAA 240200.0 BeIII Beryllium
1221090. AAA 240400.0 BeIII Beryllium
1221090. AAA 240400.0 BeIII Beryllium
137919.17 A 241407.1000 BeII Beryllium
137919.17 A 241418.3000 BeII Beryllium
137919.17 A 241418.3000 BeII Beryllium
997454. AAA 244190.00 BeIII Beryllium
128972.05 A 245458.2000 BeII Beryllium
128971.62 A 245460.8000 BeII Beryllium
137218.78 A 245558.9000 BeII Beryllium
137218.78 A 245570.6000 BeII Beryllium
99983.33  248202.2000 BeI Beryllium
99983.97  248206.8000 BeI Beryllium
99985.29  248211.0000 BeI Beryllium
62053.7385 A 249529.5000 BeI Beryllium
62053.742 A 249533.3000 BeI Beryllium
62053.7385 A 249533.3000 BeI Beryllium
62053.742 A 249547.8000 BeI Beryllium
62053.742 A 249547.8000 BeI Beryllium
62053.7385 A 249547.8000 BeI Beryllium
137924.31 AA 250816.8000 BeII Beryllium
137924.31 AA 250820.1000 BeII Beryllium
137924.31 AA 250820.1000 BeII Beryllium
(1685787.01290) AA 253050.2244000 BeIV Beryllium
(1685787.023070) AA 253055.0029000 BeIV Beryllium
(1685781.41051) AA 253086.1041000 BeIV Beryllium
(1685781.02269) AA 253093.4333000 BeIV Beryllium
(1685789.00879) AA 253112.3800000 BeIV Beryllium
(1685789.01240) AA 253112.4826000 BeIV Beryllium
(1685787.023070) AA 253125.1023000 BeIV Beryllium
(1685787.01290) AA 253125.2932000 BeIV Beryllium
(1685790.006540) AA 253130.9631000 BeIV Beryllium
(1685790.00844) AA 253130.9960000 BeIV Beryllium
(1685789.01240) AA 253137.3332000 BeIV Beryllium
(1685789.00879) AA 253137.4015000 BeIV Beryllium
(1685790.606310) AA 253139.6305000 BeIV Beryllium
(1685790.006540) AA 253143.4739000 BeIV Beryllium
(1685789.01240) AA 253149.8447000 BeIV Beryllium
(1685787.023070) AA 253150.1263000 BeIV Beryllium
(1685787.01290) AA 253150.1464000 BeIV Beryllium
(1685781.41051) AA 253161.1941000 BeIV Beryllium
(1685781.02269) AA 253163.5540000 BeIV Beryllium
1071660+x  256368.000 BeII Beryllium
1071660+x  256368.000 BeII Beryllium
1071660+x  256368.000 BeII Beryllium
1117947+x  260000.00 BeII Beryllium
1117947+x  260000.00 BeII Beryllium
1117947+x  260000.00 BeII Beryllium
1117947+x  260000.00 BeII Beryllium
1117947+x  260000.00 BeII Beryllium
1117947+x  260000.00 BeII Beryllium
1117947+x  260000.00 BeII Beryllium
1117947+x  260000.00 BeII Beryllium
1117947+x  260000.00 BeII Beryllium
134681.15 A 261877.5000 BeII Beryllium
134681.15 A 261890.7000 BeII Beryllium
134681.15 A 261890.7000 BeII Beryllium
59696.98 A 265125.0000 BeI Beryllium
59694.99 A 265134.7000 BeI Beryllium
59694.99 A 265139.0000 BeI Beryllium
59696.98 A 265141.4000 BeI Beryllium
59693.60 A 265148.8000 BeI Beryllium
59694.99 A 265155.4000 BeI Beryllium
133556.44 A 269824.8000 BeII Beryllium
133556.44 A 269838.9000 BeII Beryllium
134689.20 AA 272965.8000 BeII Beryllium
134689.23 AA 272969.5000 BeII Beryllium
134689.20 AA 272969.7000 BeII Beryllium
93394.09  273886.0000 BeI Beryllium
1086065+x  276570.00 BeII Beryllium
1086065+x  276570.00 BeII Beryllium
1086065+x  276570.00 BeII Beryllium
1086065+x  276570.00 BeII Beryllium
1086065+x  276570.00 BeII Beryllium
1086065+x  276570.00 BeII Beryllium
1086065+x  276570.00 BeII Beryllium
1086065+x  276570.00 BeII Beryllium
1086065+x  276570.00 BeII Beryllium
1100118+x  277580.00 BeII Beryllium
1100118+x  277580.00 BeII Beryllium
1100118+x  277580.00 BeII Beryllium
1100118+x  277580.00 BeII Beryllium
1100118+x  277580.00 BeII Beryllium
1100118+x  277580.00 BeII Beryllium
1100118+x  277580.00 BeII Beryllium
1213931. AAA 278300.0 BeIII Beryllium
993109  282960.00 BeII Beryllium
993109  282960.00 BeII Beryllium
993109  282960.00 BeII Beryllium
993109  282960.00 BeII Beryllium
1112455  284620.00 BeII Beryllium
1112455  284620.00 BeII Beryllium
1112455  284620.00 BeII Beryllium
1098622+x  289610.00 BeII Beryllium
1098622+x  289610.00 BeII Beryllium
1098622+x  289610.00 BeII Beryllium
1098622+x  289610.00 BeII Beryllium
1098622+x  289610.00 BeII Beryllium
1098622+x  289610.00 BeII Beryllium
1098622+x  289610.00 BeII Beryllium
1098622+x  289610.00 BeII Beryllium
94188.53  289897.7000 BeI Beryllium
94189.24  289903.4000 BeI Beryllium
94188.53  289909.4000 BeI Beryllium
94190.36  289910.7000 BeI Beryllium
94189.24  289920.1000 BeI Beryllium
1213931. AAA 290400.0 BeIII Beryllium
1213813. AAA 291000.0 BeIII Beryllium
1213815. AAA 291000.0 BeIII Beryllium
1213815. AAA 291000.0 BeIII Beryllium
1213813. AAA 291000.0 BeIII Beryllium
1213815. AAA 291000.0 BeIII Beryllium
1213815. AAA 291000.0 BeIII Beryllium
1213815. AAA 291000.0 BeIII Beryllium
1213815. AAA 291000.0 BeIII Beryllium
1213813. AAA 291400.0 BeIII Beryllium
1213815. AAA 291400.0 BeIII Beryllium
1213815. AAA 291400.0 BeIII Beryllium
85560.01  298694.1000 BeI Beryllium
85556.03  298729.6000 BeI Beryllium
85553.94  298748.3000 BeI Beryllium
92018.09  302021.3000 BeI Beryllium
92015.98  302037.2000 BeI Beryllium
92015.98  302037.2000 BeI Beryllium
92015.98  302040.5000 BeI Beryllium
92014.81  302047.8000 BeI Beryllium
1112474+x  303130.00 BeII Beryllium
1112474+x  303130.00 BeII Beryllium
1112474+x  303130.00 BeII Beryllium
1112474+x  303130.00 BeII Beryllium
1112474+x  303130.00 BeII Beryllium
1112474+x  303130.00 BeII Beryllium
1112474+x  303130.00 BeII Beryllium
1112474+x  303130.00 BeII Beryllium
1112474+x  303130.00 BeII Beryllium
129310.13 A 304740.8000 BeII Beryllium
129310.25 A 304757.6000 BeII Beryllium
129310.13 A 304758.7000 BeII Beryllium
99166.77  309072.4000 BeI Beryllium
99166.77  309072.4000 BeI Beryllium
99164.71  309092.1000 BeI Beryllium
99164.71  309092.1000 BeI Beryllium
99164.71  309092.1000 BeI Beryllium
99163.59  309102.8000 BeI Beryllium
94190.36  311171.5000 BeI Beryllium
94190.36  311171.5000 BeI Beryllium
94189.24  311182.4000 BeI Beryllium
94189.24  311182.4000 BeI Beryllium
94189.24  311182.3000 BeI Beryllium
94188.53  311189.2000 BeI Beryllium
94188.53  311189.2000 BeI Beryllium
102199.38  311197.1000 BeI Beryllium
102199.38  311197.1000 BeI Beryllium
102197.66  311213.7000 BeI Beryllium
102197.66  311213.7000 BeI Beryllium
102197.66  311213.7000 BeI Beryllium
102195.75  311232.2000 BeI Beryllium
99985.29  312074.4000 BeI Beryllium
99985.29  312074.7000 BeI Beryllium
99983.97  312087.1000 BeI Beryllium
99983.97  312087.3000 BeI Beryllium
99983.97  312087.6000 BeI Beryllium
99983.33  312093.3000 BeI Beryllium
99983.33  312093.5000 BeI Beryllium
100231.84  312589.9000 BeI Beryllium
100231.84  312589.9000 BeI Beryllium
100230.55  312602.5000 BeI Beryllium
100230.55  312602.5000 BeI Beryllium
100230.55  312602.000 BeI Beryllium
31935.320 AAA 313132.92000 BeII Beryllium
31928.744 AAA 313197.41000 BeII Beryllium
102641.11  313567.2000 BeI Beryllium
74443.4  313696.000 BeI Beryllium
100092.54  313959.5000 BeI Beryllium
103529.17  314633.6000 BeI Beryllium
74301.5  315099.000 BeI Beryllium
101749.32  316168.2000 BeI Beryllium
74163.5  316475.000 BeI Beryllium
74115.98  316951.9000 BeI Beryllium
1064092.3+x  318079.000 BeII Beryllium
1064092.3+x  318079.000 BeII Beryllium
1064092.3+x  318079.000 BeII Beryllium
73930.5  318826.000 BeI Beryllium
73866.95 B 319473.5000 BeI Beryllium
129323.85 AA 319802.7000 BeII Beryllium
129323.92 AA 319807.4000 BeII Beryllium
129323.85 AA 319808.1000 BeII Beryllium
98192.07  320952.4000 BeI Beryllium
73608.6 B 322132.000 BeI Beryllium
73519.92 B 323055.1000 BeI Beryllium
1074607.6+x  323230.00 BeII Beryllium
1074607.6+x  323230.00 BeII Beryllium
1074607.6+x  323230.00 BeII Beryllium
1074607.6+x  323230.00 BeII Beryllium
1074607.6+x  323230.00 BeII Beryllium
1074607.6+x  323230.00 BeII Beryllium
1074607.6+x  323230.00 BeII Beryllium
128972.05 A 323442.000 BeII Beryllium
128971.62 A 323446.1000 BeII Beryllium
128972.05 A 323447.2000 BeII Beryllium
1074522+x  324130.00 BeII Beryllium
1074522+x  324130.00 BeII Beryllium
1074522+x  324130.00 BeII Beryllium
1074522+x  324130.00 BeII Beryllium
1074522+x  324130.00 BeII Beryllium
1074522+x  324130.00 BeII Beryllium
1074522+x  324130.00 BeII Beryllium
1074522+x  324130.00 BeII Beryllium
127335.12 A 324256.7000 BeII Beryllium
127335.12 A 324277.0000 BeII Beryllium
73146.67 B 326998.1000 BeI Beryllium
118761.32 A 327553.1000 BeII Beryllium
118760.51 A 327561.7000 BeII Beryllium
1074186+x  327700.00 BeII Beryllium
1074186+x  327700.00 BeII Beryllium
1074186+x  327700.00 BeII Beryllium
73017.55 B 328384.6000 BeI Beryllium
52080.943 B 332196.9000 BeI Beryllium
52080.943 B 332203.6000 BeI Beryllium
52080.943 B 332229.4000 BeI Beryllium
72448.38 B 334639.2000 BeI Beryllium
72251.22 B 336861.7000 BeI Beryllium
1079485.0+x  338104.000 BeII Beryllium
1079485.0+x  338104.000 BeII Beryllium
1079485.0+x  338104.000 BeII Beryllium
1079485.0+x  338104.000 BeII Beryllium
1079485.0+x  338104.000 BeII Beryllium
1079485.0+x  338104.000 BeII Beryllium
1079485.0+x  338104.000 BeII Beryllium
1079485.0+x  338104.000 BeII Beryllium
1079485.0+x  338104.000 BeII Beryllium
1079485.0+x  338104.000 BeII Beryllium
1102356.0+x  340634.000 BeII Beryllium
1102356.0+x  340634.000 BeII Beryllium
1102356.0+x  340634.000 BeII Beryllium
1102356.0+x  340634.000 BeII Beryllium
1102356.0+x  340634.000 BeII Beryllium
1102356.0+x  340634.000 BeII Beryllium
1102356.0+x  340634.000 BeII Beryllium
1102356.0+x  340634.000 BeII Beryllium
1102356.0+x  340634.000 BeII Beryllium
1102356.0+x  340634.000 BeII Beryllium
1096291+x  343540.00 BeII Beryllium
1096291+x  343540.00 BeII Beryllium
1096291+x  343540.00 BeII Beryllium
93394.09  345236.1000 BeI Beryllium
89121.19  345617.2000 BeI Beryllium
71321.25 B 347755.9000 BeI Beryllium
1078386.0+x  351152.000 BeII Beryllium
1078386.0+x  351152.000 BeII Beryllium
1078386.0+x  351152.000 BeII Beryllium
1078386.0+x  351152.000 BeII Beryllium
1078386.0+x  351152.000 BeII Beryllium
1078386.0+x  351152.000 BeII Beryllium
1078386.0+x  351152.000 BeII Beryllium
1078386.0+x  351152.000 BeII Beryllium
1078386.0+x  351152.000 BeII Beryllium
1100118+x  351400.0 BeII Beryllium
1100118+x  351400.0 BeII Beryllium
1100118+x  351400.0 BeII Beryllium
1100118+x  351400.0 BeII Beryllium
1100118+x  351400.0 BeII Beryllium
1100118+x  351400.0 BeII Beryllium
1100118+x  351400.0 BeII Beryllium
71002.406 B 351655.1000 BeI Beryllium
1099980+x  353110.00 BeII Beryllium
1099980+x  353110.00 BeII Beryllium
1099980+x  353110.00 BeII Beryllium
98192.07  356233.4000 BeI Beryllium
1102105+x  362540.00 BeII Beryllium
1102105+x  362540.00 BeII Beryllium
1102105+x  362540.00 BeII Beryllium
1102105+x  362540.00 BeII Beryllium
1102105+x  362540.00 BeII Beryllium
1102105+x  362540.00 BeII Beryllium
1102105+x  362540.00 BeII Beryllium
1102105+x  362540.00 BeII Beryllium
1102105+x  362540.00 BeII Beryllium
1102105+x  362540.00 BeII Beryllium
1102105+x  363670.00 BeII Beryllium
1102105+x  363670.00 BeII Beryllium
1102105+x  363670.00 BeII Beryllium
1102105+x  363670.00 BeII Beryllium
1102105+x  363670.00 BeII Beryllium
1102105+x  363670.00 BeII Beryllium
1102105+x  363670.00 BeII Beryllium
1102105+x  363670.00 BeII Beryllium
1112385+x  366110.00 BeII Beryllium
1112385+x  366110.00 BeII Beryllium
1112385+x  366110.00 BeII Beryllium
1112385+x  366110.00 BeII Beryllium
1112385+x  366110.00 BeII Beryllium
1112385+x  366110.00 BeII Beryllium
1112385+x  366110.00 BeII Beryllium
1112385+x  366110.00 BeII Beryllium
1112385+x  366110.00 BeII Beryllium
1112385+x  366110.00 BeII Beryllium
1098622+x  370890.00 BeII Beryllium
1098622+x  370890.00 BeII Beryllium
1098622+x  370890.00 BeII Beryllium
1098622+x  370890.00 BeII Beryllium
1098622+x  370890.00 BeII Beryllium
1098622+x  370890.00 BeII Beryllium
1098622+x  370890.00 BeII Beryllium
1098622+x  370890.00 BeII Beryllium
983370. AAA 372190.00 BeIII Beryllium
983366. AAA 372250.00 BeIII Beryllium
983355. AAA 372400.00 BeIII Beryllium
69322.30 B 373736.1000 BeI Beryllium
1070336+x  375010.00 BeII Beryllium
1070336+x  375010.00 BeII Beryllium
1070336+x  375010.00 BeII Beryllium
1070336+x  375010.00 BeII Beryllium
1070336+x  375010.00 BeII Beryllium
1070336+x  375010.00 BeII Beryllium
1070336+x  375010.00 BeII Beryllium
1070336+x  375010.00 BeII Beryllium
1112474+x  378660.00 BeII Beryllium
1112474+x  378660.00 BeII Beryllium
1112474+x  378660.00 BeII Beryllium
1112474+x  378660.00 BeII Beryllium
1112474+x  378660.00 BeII Beryllium
1112474+x  378660.00 BeII Beryllium
1112474+x  378660.00 BeII Beryllium
1112474+x  378660.00 BeII Beryllium
1112474+x  378660.00 BeII Beryllium
1112474+x  378660.00 BeII Beryllium
68780.96 B 381453.6000 BeI Beryllium
1096291+x  385280.00 BeII Beryllium
1096291+x  385280.00 BeII Beryllium
1096291+x  385280.00 BeII Beryllium
1096291+x  385280.00 BeII Beryllium
1096291+x  385280.00 BeII Beryllium
1096291+x  385280.00 BeII Beryllium
1096291+x  385280.00 BeII Beryllium
1096291+x  385280.00 BeII Beryllium
85560.01  386622.6000 BeI Beryllium
85560.01  386652.3000 BeI Beryllium
85556.03  386661.3000 BeI Beryllium
85556.03  386682.1000 BeI Beryllium
85556.03  386711.8000 BeI Beryllium
85553.94  386713.3000 BeI Beryllium
1201060. AAA 388100.0 BeIII Beryllium
1201060. AAA 388100.0 BeIII Beryllium
1201060. AAA 388100.0 BeIII Beryllium
1102341  399660.00 BeII Beryllium
1102341  399660.00 BeII Beryllium
1102341  399660.00 BeII Beryllium
1103136+x  404040.00 BeII Beryllium
1103136+x  404040.00 BeII Beryllium
1103136+x  404040.00 BeII Beryllium
1103136+x  404040.00 BeII Beryllium
1103136+x  404040.00 BeII Beryllium
1103136+x  404040.00 BeII Beryllium
1103136+x  404040.00 BeII Beryllium
1103136+x  404040.00 BeII Beryllium
1103136+x  404040.00 BeII Beryllium
1201894. AAA 418600.0 BeIII Beryllium
1201800. AAA 423300.0 BeIII Beryllium
1201800. AAA 423300.0 BeIII Beryllium
1201702. AAA 425000.0 BeIII Beryllium
1201702. AAA 425000.0 BeIII Beryllium
1201702. AAA 425000.0 BeIII Beryllium
1201702. AAA 425000.0 BeIII Beryllium
1201702. AAA 425000.0 BeIII Beryllium
1201702. AAA 425000.0 BeIII Beryllium
1067182+x  425310.00 BeII Beryllium
1067182+x  425310.00 BeII Beryllium
1067182+x  425310.00 BeII Beryllium
85560.01  425418.4000 BeI Beryllium
85560.01  425418.4000 BeI Beryllium
85560.01  425418.4000 BeI Beryllium
85556.03  425490.4000 BeI Beryllium
85556.03  425490.5000 BeI Beryllium
85553.94  425528.3000 BeI Beryllium
1072999.0+x  433075.000 BeII Beryllium
1072999.0+x  433075.000 BeII Beryllium
1072999.0+x  433075.000 BeII Beryllium
1072999.0+x  433075.000 BeII Beryllium
1072999.0+x  433075.000 BeII Beryllium
1072999.0+x  433075.000 BeII Beryllium
1072999.0+x  433075.000 BeII Beryllium
1072999.0+x  433075.000 BeII Beryllium
1072999.0+x  433075.000 BeII Beryllium
142493.33  433423.000 BeII Beryllium
142493.33  433428.000 BeII Beryllium
142493.33  433428.000 BeII Beryllium
119421.20 A 436189.0000 BeII Beryllium
119421.44 A 436221.2000 BeII Beryllium
119421.20 A 436225.7000 BeII Beryllium
1102356.0+x  437235.000 BeII Beryllium
1102356.0+x  437235.000 BeII Beryllium
1102356.0+x  437235.000 BeII Beryllium
1102356.0+x  437235.000 BeII Beryllium
1102356.0+x  437235.000 BeII Beryllium
1102356.0+x  437235.000 BeII Beryllium
1102356.0+x  437235.000 BeII Beryllium
1102356.0+x  437235.000 BeII Beryllium
1102356.0+x  437235.000 BeII Beryllium
141461.15  440516.000 BeII Beryllium
141461.15  440532.000 BeII Beryllium
141461.15  440532.000 BeII Beryllium
65245.437 B 440917.4000 BeI Beryllium
1201894. AAA 446400.0 BeIII Beryllium
141136.30  446912.000 BeII Beryllium
141136.30  446928.000 BeII Beryllium
137796.12  447794.000 BeII Beryllium
137795.97  447797.000 BeII Beryllium
1201742. AAA 448600.0 BeIII Beryllium
1201742. AAA 448600.0 BeIII Beryllium
1201800. AAA 448700.0 BeIII Beryllium
1201800. AAA 448700.0 BeIII Beryllium
1201730. AAA 448900.0 BeIII Beryllium
1201730. AAA 448900.0 BeIII Beryllium
1201730. AAA 448900.0 BeIII Beryllium
1201730. AAA 448900.0 BeIII Beryllium
1201730. AAA 448900.0 BeIII Beryllium
1201730. AAA 448900.0 BeIII Beryllium
1201742. AAA 449500.0 BeIII Beryllium
1201730. AAA 449700.0 BeIII Beryllium
1201730. AAA 449700.0 BeIII Beryllium
1201702. AAA 450700.0 BeIII Beryllium
1201702. AAA 450700.0 BeIII Beryllium
1201702. AAA 450700.0 BeIII Beryllium
1201702. AAA 450700.0 BeIII Beryllium
1201702. AAA 450700.0 BeIII Beryllium
1201702. AAA 450700.0 BeIII Beryllium
1201702. AAA 450700.0 BeIII Beryllium
1201702. AAA 450700.0 BeIII Beryllium
89121.19  452767.5000 BeI Beryllium
141463.65  453670.000 BeII Beryllium
141463.65  453675.000 BeII Beryllium
141463.65  453675.000 BeII Beryllium
141463.95  454187.000 BeII Beryllium
141463.95  454190.000 BeII Beryllium
141463.95  454190.000 BeII Beryllium
141403.31  454915.000 BeII Beryllium
141403.24  454917.000 BeII Beryllium
141403.31  454920.000 BeII Beryllium
21978.925 E 454981.31000 BeI Beryllium
1201800. AAA 455200.0 BeIII Beryllium
1201702. AAA 457200.0 BeIII Beryllium
64428.4032 B 457394.754000 BeI Beryllium
1071660+x  459730.00 BeII Beryllium
1071660+x  459730.00 BeII Beryllium
1071660+x  459730.00 BeII Beryllium
1071660+x  459730.00 BeII Beryllium
1071660+x  459730.00 BeII Beryllium
1071660+x  459730.00 BeII Beryllium
1071660+x  459730.00 BeII Beryllium
1071660+x  459730.00 BeII Beryllium
1096291+x  461180.00 BeII Beryllium
1096291+x  461180.00 BeII Beryllium
1096291+x  461180.00 BeII Beryllium
1096291+x  461180.00 BeII Beryllium
1096291+x  461180.00 BeII Beryllium
1096291+x  461180.00 BeII Beryllium
1096291+x  461180.00 BeII Beryllium
1201060. AAA 462800.0 BeIII Beryllium
1201060. AAA 462800.0 BeIII Beryllium
1201060. AAA 462800.0 BeIII Beryllium
1201060. AAA 462800.0 BeIII Beryllium
1201060. AAA 462800.0 BeIII Beryllium
1201060. AAA 462800.0 BeIII Beryllium
1201060. AAA 463700.0 BeIII Beryllium
1201060. AAA 463700.0 BeIII Beryllium
1199650. AAA 465600.0 BeIII Beryllium
1199650. AAA 465600.0 BeIII Beryllium
1199650. AAA 465600.0 BeIII Beryllium
(1707247.04076) AA 465852.5846000 BeIV Beryllium
(1707247.04668) AA 465860.8727000 BeIV Beryllium
(1707243.79888) AA 465922.9501000 BeIV Beryllium
(1707243.57429) AA 465936.2449000 BeIV Beryllium
(1707248.19575) AA 465957.5416000 BeIV Beryllium
(1707248.19786) AA 465957.7166000 BeIV Beryllium
(1707247.04668) AA 465982.4911000 BeIV Beryllium
(1707247.04076) AA 465982.8405000 BeIV Beryllium
(1707248.773150) AA 465988.3414000 BeIV Beryllium
(1707248.77425) AA 465988.3959000 BeIV Beryllium
(1707248.19786) AA 466000.8338000 BeIV Beryllium
(1707248.19575) AA 466000.9580000 BeIV Beryllium
(1707249.119559) AA 466002.48534000 BeIV Beryllium
(1707249.120240) AA 466002.5118000 BeIV Beryllium
(1707248.77425) AA 466009.9841000 BeIV Beryllium
(1707248.773150) AA 466010.0493000 BeIV Beryllium
(1707249.350946) AA 466010.48522000 BeIV Beryllium
(1707249.119559) AA 466015.51021000 BeIV Beryllium
(1707248.19786) AA 466022.5429000 BeIV Beryllium
(1707248.19575) AA 466022.5475000 BeIV Beryllium
(1707248.77425) AA 466023.0094000 BeIV Beryllium
(1707247.04668) AA 466025.9122000 BeIV Beryllium
(1707247.04076) AA 466025.9624000 BeIV Beryllium
(1707243.79888) AA 466053.2453000 BeIV Beryllium
(1707243.57429) AA 466057.9027000 BeIV Beryllium
1103136+x  466500.00 BeII Beryllium
1103136+x  466500.00 BeII Beryllium
1103136+x  466500.00 BeII Beryllium
1103136+x  466500.00 BeII Beryllium
1103136+x  466500.00 BeII Beryllium
